id,paper_doi,paper_title,paper_author,paper_year,paper_journal,experiment_type,system_type,duration_hr,replicates_count,unknown_replicates_count,loading_pressure_batch,loading_room_temperature_batch,loading_volume_batch,sample_containing_material_batch,total_system_pressure_initial,is_isobaric_batch,room_temperature_initial,temperature_initial,is_isothermal_batch,total_system_volume_initial,is_isochoric_batch,ambient_atmosphere_initial,gas_name_initial_1,gas_concentration_initial_1,solvent_type_initial_1,solute_name_initial_1,solute_concentration_initial_1,solute_name_initial_2,solute_concentration_initial_2,solute_name_initial_3,solute_concentration_initial_3,solid_type_initial_1,solid_name_initial_1,solid_mass_initial_1,total_system_pressure_final,temperature_final,room_temperature_final,total_system_volume_final,ambient_atmosphere_final,gas_name_final_1,gas_concentration_final_1,gas_is_measured_final_1,solute_name_final_1,solute_concentration_final_1,solute_concentration_unknown_final_1,solute_name_final_2,solute_concentration_unknown_final_2,is_polymer_final_2,solute_name_final_3,solute_concentration_final_3,solute_concentration_unknown_final_3,is_polymer_final_3,polymer_length_unknown_final_3,max_polymer_length_final_3,number_of_unique_monomers_final_3,liquid_is_measured_final_3,solute_name_final_4,solute_concentration_final_4,solute_concentration_unknown_final_4,is_polymer_final_4,polymer_length_unknown_final_4,max_polymer_length_final_4,number_of_unique_monomers_final_4,solute_name_final_5,solute_concentration_final_5,solute_concentration_unknown_final_5,is_polymer_final_5,monomer_name_final_1,frequency_of_monomer_1,monomer_name_final_2,frequency_of_monomer_2,solid_name_final_1,solid_mass_final_1,solid_is_measured_final_1
108,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,3330,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,3330,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
109,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,silica glass,1,TRUE,TRUE,23,TRUE,3.7,TRUE,FALSE,N2,1,water,ImpA,15,FeCl2,4440,--,--,--,--,,1,,TRUE,3.7,FALSE,N2,1,FALSE,FeCl2,4440,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
110,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,30,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,30,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
111,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,40,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,,,--,--,,1,40,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
112,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,50,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,50,FALSE,0.1,TRUE,--,--,--,CaCl2,4.33,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
113,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,60,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,60,FALSE,0.1,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
114,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,70,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,70,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,3.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
115,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,85,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1,85,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,2,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
116,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,25,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1000,25,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
117,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,40,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1000,40,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
118,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,60,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1000,60,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
119,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,80,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,CaCl2,1000,--,--,--,--,,1000,80,FALSE,0.6,TRUE,--,--,--,CaCl2,1000,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
120,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,30,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,30,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,9,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
121,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,40,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,40,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,8.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
122,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,50,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,50,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,7.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
123,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,60,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,60,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,6,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
124,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,70,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,70,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
125,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Constraining prebiotic RNA oligomerization in the context of hadean-archaean environments,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,83,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1,83,FALSE,0.6,TRUE,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
126,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,PbCl2 5mM 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,40,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1000,40,FALSE,0.1,--,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,8.67,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
127,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,PbCl2 5mM 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,60,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1000,60,FALSE,0.1,--,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,7,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
128,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,PbCl2 5mM 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,80,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,PbCl2,5,--,--,--,--,,1000,80,FALSE,0.1,--,--,--,--,PbCl2,5,FALSE,ImpA,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,,AMP,,TRUE,FALSE,,,,--,--,--,--,AMP,100,--,--,--,--,--
129,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,30,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,30,FALSE,0.6,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,6,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
130,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,40,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,40,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5.33,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
131,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,50,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,50,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.67,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
132,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,60,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,60,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4.33,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
133,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,70,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,70,FALSE,0.6,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
134,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,83,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1,83,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
135,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,25,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1000,25,FALSE,0.1,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,6,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
136,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,40,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1000,40,FALSE,0.1,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
137,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,60,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1000,60,FALSE,0.1,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,5,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
138,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,MMC Raw 1kbar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,3,FALSE,1,TRUE,0.1,polypropylene,1000,TRUE,FALSE,80,TRUE,0.1,TRUE,TRUE,--,--,water,ImpA,15,--,--,--,--,M,Montmorillonite (untreated),5,1000,80,FALSE,0.1,--,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,4,1,FALSE,--,--,--,--,--,,--,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
139,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,30,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,30,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,10.33,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (untreated),5,FALSE
140,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,40,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,40,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,9.67,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (treated),5,FALSE
141,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,50,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,50,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,9.33,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (treated),5,FALSE
142,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,60,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,60,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,9.17,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (treated),5,FALSE
143,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,70,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,70,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,8,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (treated),5,FALSE
144,https://www.proquest.com/openview/8d05d03428acaac9bd2aa90c4cb7e11f/,Montmorillonite (treated) 1 bar varT,Riggi,2019,Rensselaer Polytechnic Institute,batch,closed,72,6,FALSE,1,TRUE,0.1,polypropylene,1,TRUE,FALSE,83,TRUE,0.6,TRUE,TRUE,--,--,water,ImpA,15,MES,10,--,--,M,Montmorillonite (treated),5,1,83,FALSE,0.6,TRUE,--,--,--,ImpA,,TRUE,AMP,TRUE,FALSE,oligoadenylic acid,,TRUE,TRUE,FALSE,6.67,1,FALSE,MES,10,FALSE,FALSE,,,,--,--,--,--,AMP,100,--,--,Montmorillonite (treated),5,FALSE
